timestamp_s,can_id_hex,dlc,data_hex,signals_json
1778818958.863,0x200,8,AE 49 E9 4B 9D 09 59 E3,fuel=73.00
1778818958.953,0x300,8,02 32 5E 9D 47 7E 27 68,temp=42.00
1778818959.036,0x100,8,00 87 B6 AD 11 81 98 D0,speed=0.00
1778818959.127,0x200,8,71 49 D9 DC 77 B5 73 60,fuel=73.00
1778818959.228,0x300,8,02 40 46 2D 79 D1 49 DA,temp=42.00
1778818959.335,0x100,8,00 63 53 C9 24 6E 42 4F,speed=0.00
1778818959.386,0x200,8,D8 49 FD 9E 35 5D 5F B4,fuel=73.00
1778818959.560,0x300,8,02 60 33 4C 4E 2A 9B B9,temp=42.00
1778818959.684,0x100,8,00 49 46 E2 C5 32 06 D2,speed=0.00
1778818959.771,0x200,8,98 49 E1 24 12 66 1D 1D,fuel=73.00
1778818959.942,0x300,8,02 86 68 51 2E F6 52 5C,temp=42.00
1778818960.045,0x100,8,00 D0 14 D9 0C 47 D2 F1,speed=0.00
1778818960.145,0x200,8,91 49 07 F0 10 19 9A 45,fuel=73.00
1778818960.247,0x300,8,02 39 69 C9 5B AF 9A F7,temp=42.00
1778818960.335,0x100,8,00 9A 9E B0 01 30 6C FC,speed=0.00
1778818960.411,0x200,8,4A 49 7A 8B AF D3 7D F8,fuel=73.00
1778818960.540,0x300,8,02 86 F5 64 EA BC C4 C8,temp=42.00
1778818960.620,0x100,8,00 DB 51 A4 86 E0 15 F1,speed=0.00
1778818960.760,0x200,8,DD 49 97 79 A8 5C 58 B0,fuel=73.00
1778818960.827,0x300,8,02 3A C6 40 39 D0 13 71,temp=42.00
1778818960.886,0x100,8,00 F2 86 3A DD 48 56 31,speed=0.00
1778818961.016,0x200,8,E0 49 94 1F 7A 41 1C D0,fuel=73.00
1778818961.085,0x300,8,02 E3 AF 5B E5 2F F0 FB,temp=42.00
1778818961.183,0x100,8,00 1B 93 FE 05 0A 67 77,speed=0.00
1778818961.272,0x200,8,33 49 CD 6F 1E 0A AF 8C,fuel=73.00
1778818961.389,0x300,8,02 1E F4 19 43 34 B0 2B,temp=42.00
1778818961.447,0x100,8,00 09 A8 4B 6E 59 1A 96,speed=0.00
1778818961.549,0x200,8,D3 49 1A E6 CD 9A 5E 96,fuel=73.00
1778818961.648,0x300,8,02 4A 49 93 DA C9 FA CA,temp=42.00
1778818961.749,0x100,8,00 CA BA 11 95 C5 A6 F4,speed=0.00
1778818961.834,0x200,8,0E 49 74 C7 00 A8 0F E6,fuel=73.00
1778818961.944,0x300,8,02 77 A2 B1 43 48 61 61,temp=42.00
1778818962.034,0x100,8,00 34 07 24 5F 27 A7 D5,speed=0.00
1778818962.099,0x200,8,A6 49 B5 F1 BE D2 0A FC,fuel=73.00
1778818962.206,0x300,8,02 BD B0 54 E3 AC 39 EF,temp=42.00
1778818962.305,0x100,8,00 2A 4E 05 AF 3B 50 41,speed=0.00
1778818962.388,0x200,8,56 49 F9 67 93 DF 7F 2C,fuel=73.00
1778818962.482,0x300,8,02 0C D3 12 BB F0 6B BB,temp=42.00
1778818962.598,0x100,8,00 07 1B FE DA D5 EB 04,speed=0.00
1778818962.704,0x200,8,E3 49 CB 0C 2E C5 92 1A,fuel=73.00
1778818962.765,0x300,8,02 40 09 D2 33 73 2F 42,temp=42.00
1778818962.854,0x100,8,00 94 B2 F8 65 1A F3 24,speed=0.00
1778818962.963,0x200,8,A7 49 D9 80 ED B5 32 46,fuel=73.00
1778818963.130,0x300,8,02 86 B2 F1 07 89 8B 85,temp=42.00
1778818963.191,0x100,8,00 99 66 ED E8 41 8D BD,speed=0.00
1778818963.267,0x200,8,C9 49 B4 92 86 1D 84 AF,fuel=73.00
1778818963.346,0x300,8,02 1D 24 6B 11 C3 79 3D,temp=42.00
1778818963.440,0x100,8,00 B7 6E 00 AD 5F 28 49,speed=0.00
1778818963.609,0x200,8,D2 49 0C 0B AB 33 93 5C,fuel=73.00
1778818963.727,0x300,8,02 3C 97 C0 A1 B3 18 07,temp=42.00
1778818963.853,0x100,8,00 1A 30 4B 15 7E D9 68,speed=0.00
1778818963.931,0x200,8,C8 49 BF 1A E0 60 27 4E,fuel=73.00
1778818964.032,0x300,8,02 7A F8 37 BA 7E DF A9,temp=42.00
1778818964.125,0x100,8,00 B2 77 29 0E 05 92 1B,speed=0.00
1778818964.216,0x200,8,46 49 92 FB 53 E9 DA 18,fuel=73.00
1778818964.287,0x300,8,02 07 65 4B 6F 65 B2 24,temp=42.00
1778818964.379,0x100,8,00 C8 EA 96 3D D7 D6 37,speed=0.00
1778818964.505,0x200,8,DC 49 F7 D2 D2 15 11 89,fuel=73.00
1778818964.623,0x300,8,02 7B 47 75 37 8F 27 12,temp=42.00
1778818964.695,0x100,8,00 BE A8 66 9B C5 83 67,speed=0.00
1778818964.775,0x200,8,49 49 8B C8 5B 67 86 F8,fuel=73.00
1778818964.853,0x300,8,02 0B BA 1D A7 15 E7 78,temp=42.00
1778818964.932,0x100,8,00 12 38 4C 69 DA 18 B0,speed=0.00
1778818965.120,0x200,8,EE 49 BC 8D 0F 41 10 0D,fuel=73.00
1778818965.232,0x300,8,02 4B 65 D7 3F 32 2C 87,temp=42.00
1778818965.326,0x100,8,00 F5 9A 62 58 50 2A 94,speed=0.00
1778818965.415,0x200,8,18 49 3D 2A 38 A1 27 1B,fuel=73.00
1778818965.500,0x300,8,02 00 D8 5B 2C F9 E6 2D,temp=42.00
1778818965.596,0x100,8,00 B1 73 F5 FF 65 45 4B,speed=0.00
1778818965.688,0x200,8,4C 49 42 06 68 BE 18 74,fuel=73.00
1778818965.783,0x300,8,02 5A 80 12 A0 E0 5C 5A,temp=42.00
1778818965.884,0x100,8,00 9D E7 7E 5C 42 43 49,speed=0.00
1778818965.967,0x200,8,DB 49 76 39 FB 91 C7 BA,fuel=73.00
1778818966.107,0x300,8,02 D0 A9 4A 6C 2F 76 A4,temp=42.00
1778818966.217,0x100,8,00 82 89 50 62 89 0C 93,speed=0.00
1778818966.285,0x200,8,48 49 70 74 01 97 B1 13,fuel=73.00
1778818966.350,0x300,8,02 7C AF A5 32 02 3B 77,temp=42.00
1778818966.428,0x100,8,00 B1 4D FB 0E B3 98 F1,speed=0.00
1778818966.609,0x200,8,DC 49 00 4F 5B 10 BA 13,fuel=73.00
1778818966.716,0x300,8,02 3F BD F4 1D 68 6F 18,temp=42.00
1778818966.886,0x100,8,00 AC 5D 3A E4 96 E5 E6,speed=0.00
1778818966.960,0x200,8,56 49 8D 3D 64 98 00 98,fuel=73.00
1778818967.051,0x300,8,02 90 AF A3 3A B5 BC 6C,temp=42.00
1778818967.146,0x100,8,00 90 88 AA 98 A7 51 DE,speed=0.00
1778818967.242,0x200,8,85 49 11 DA 10 92 42 17,fuel=73.00
1778818967.318,0x300,8,02 0F 77 61 70 CE 23 F1,temp=42.00
1778818967.413,0x100,8,00 9F 18 E7 B7 D0 5A EC,speed=0.00
1778818967.465,0x200,8,BB 49 93 A4 2D 6C 38 51,fuel=73.00
1778818967.607,0x300,8,02 56 C9 8F F5 F6 5A A9,temp=42.00
