timestamp_s,can_id_hex,dlc,data_hex,signals_json
1779084377.984,0x100,8,00 7C 21 E4 EC B9 EC 59,speed=0.00
1779084378.060,0x200,8,51 64 18 20 F6 24 71 02,fuel=100.00
1779084378.136,0x300,8,02 EE F8 CC 58 06 90 9C,temp=42.00
1779084378.229,0x100,8,00 F3 EF 57 9E CF 14 FC,speed=0.00
1779084378.321,0x200,8,CD 64 FB 17 8A B1 C6 86,fuel=100.00
1779084378.415,0x300,8,02 07 03 14 7D D1 91 0B,temp=42.00
1779084378.511,0x100,8,00 9E 79 D5 F2 9D B7 DC,speed=0.00
1779084378.601,0x200,8,74 64 63 F9 58 20 A4 EA,fuel=100.00
1779084378.696,0x300,8,02 24 02 34 45 32 F4 59,temp=42.00
1779084378.790,0x100,8,00 C9 2D 09 62 A4 DB CE,speed=0.00
1779084378.883,0x200,8,DA 64 44 53 73 FA 1E 49,fuel=100.00
1779084378.977,0x300,8,02 37 62 D9 4F 7F 4D DE,temp=42.00
1779084379.071,0x100,8,00 81 12 A4 0A 59 03 50,speed=0.00
1779084379.165,0x200,8,6F 64 84 BF 69 72 C3 99,fuel=100.00
1779084379.257,0x300,8,02 71 C8 3B 14 DB C0 C8,temp=42.00
1779084379.353,0x100,8,00 00 58 82 6F 6B 93 13,speed=0.00
1779084379.450,0x200,8,07 64 D6 64 C5 C0 8A 21,fuel=100.00
1779084379.540,0x300,8,02 19 34 4B CC 04 96 08,temp=42.00
1779084379.639,0x100,8,00 F9 8D 9D 59 8D 36 C4,speed=0.00
1779084379.732,0x200,8,15 64 DA 4A 08 1F E4 D1,fuel=100.00
1779084379.821,0x300,8,02 B0 33 B8 00 5A 76 7F,temp=42.00
1779084379.915,0x100,8,00 3E 0E E0 B8 D3 BB D5,speed=0.00
1779084380.010,0x200,8,A3 64 EB 55 DF 1A D6 F7,fuel=100.00
1779084380.110,0x300,8,03 E1 B7 66 5E C8 7E 5B,temp=43.00
1779084380.197,0x100,8,00 42 AE 76 DC 92 FA 54,speed=0.00
1779084380.290,0x200,8,5F 64 4A 49 A7 15 25 32,fuel=100.00
1779084380.383,0x300,8,02 E9 B6 09 B3 0B 83 EA,temp=42.00
1779084380.478,0x100,8,02 58 43 8D 45 3A 66 52,speed=2.00
1779084380.574,0x200,8,02 64 BF 7F 12 9D 92 01,fuel=100.00
1779084380.665,0x300,8,04 BB 7D E0 74 2C 66 F2,temp=44.00
1779084380.763,0x100,8,00 32 0E DD 0A D7 82 4F,speed=0.00
1779084380.857,0x200,8,D2 64 35 02 31 66 A2 95,fuel=100.00
1779084380.953,0x300,8,05 E6 2D F7 EE D1 A0 FE,temp=45.00
1779084381.049,0x100,8,02 5F 5F D2 49 6A 19 72,speed=2.00
1779084381.134,0x200,8,BC 64 15 3A 9F 1B 70 1D,fuel=100.00
1779084381.226,0x300,8,02 EE 85 4B 2D C4 B6 EF,temp=42.00
1779084381.321,0x100,8,04 31 69 DF D0 C3 35 F9,speed=4.00
1779084381.418,0x200,8,EB 64 F5 E1 D2 60 B1 C4,fuel=100.00
1779084381.513,0x300,8,02 49 A5 BD BE E4 88 AA,temp=42.00
1779084381.608,0x100,8,04 B9 A7 91 2D D1 43 23,speed=4.00
1779084381.702,0x200,8,47 64 EE EF CC F2 B7 E8,fuel=100.00
1779084381.789,0x300,8,02 E9 B9 9D 37 43 74 CA,temp=42.00
1779084381.887,0x100,8,00 06 12 93 B2 1B D6 DB,speed=0.00
1779084381.978,0x200,8,43 64 F7 6C E4 F1 8F EB,fuel=100.00
1779084382.072,0x300,8,02 60 92 52 1E A4 2B AB,temp=42.00
1779084382.166,0x100,8,00 78 57 47 45 C4 4A 08,speed=0.00
1779084382.259,0x200,8,6A 64 F8 08 B4 AD 0F 7B,fuel=100.00
1779084382.352,0x300,8,02 7A 92 F7 DB D4 1C E3,temp=42.00
1779084382.446,0x100,8,01 D5 52 2C 0B 9F 2C 9A,speed=1.00
1779084382.540,0x200,8,D9 64 0D CE 2E 7B 7F 79,fuel=100.00
1779084382.634,0x300,8,02 FF 45 F3 7C A1 5E 98,temp=42.00
1779084382.730,0x100,8,00 F0 89 CB 21 8E 74 2D,speed=0.00
1779084382.821,0x200,8,CD 64 35 AF 99 F4 2F 4A,fuel=100.00
1779084382.923,0x300,8,02 46 74 D9 41 00 1E D8,temp=42.00
1779084383.016,0x100,8,00 B3 31 31 0E 9E F5 F3,speed=0.00
1779084383.102,0x200,8,70 64 95 06 CD FD 31 87,fuel=100.00
1779084383.198,0x300,8,02 A1 9B 70 CC 8E 90 8B,temp=42.00
1779084383.290,0x100,8,00 3F 7D 77 F2 F2 8B D3,speed=0.00
1779084383.383,0x200,8,D0 64 72 96 77 0A 65 48,fuel=100.00
1779084383.483,0x300,8,02 9D 2E 69 F2 50 17 D8,temp=42.00
1779084383.579,0x100,8,00 C3 AB 3E 13 FB 9D D0,speed=0.00
1779084383.675,0x200,8,7F 64 8F 5E D7 D1 82 A8,fuel=100.00
