timestamp_s,can_id_hex,dlc,data_hex,signals_json
1779095265.745,0x100,8,21 F5 A0 16 89 0E 3E 0B,speed=33.00
1779095265.831,0x200,8,B4 64 1D E2 14 DD 07 66,fuel=100.00
1779095265.923,0x300,8,1A 09 1B E5 78 BC B2 4D,temp=66.00
1779095266.020,0x100,8,26 D9 B1 4E 9D 78 86 33,speed=38.00
1779095266.114,0x200,8,FD 64 84 7B 66 C6 E0 93,fuel=100.00
1779095266.215,0x300,8,1E E2 0B 74 F7 D4 47 85,temp=70.00
1779095266.296,0x100,8,26 32 D9 5A A3 1E 65 73,speed=38.00
1779095266.395,0x200,8,C4 64 F1 BA D8 67 19 CA,fuel=100.00
1779095266.479,0x300,8,1E 82 1C 6F 0C 17 06 D8,temp=70.00
1779095266.572,0x100,8,26 7D D3 60 6C 10 DF E0,speed=38.00
1779095266.684,0x200,8,B6 64 F8 95 5F 5A 7D 81,fuel=100.00
1779095266.783,0x300,8,1E 60 42 DF 7A 11 4B 42,temp=70.00
1779095266.867,0x100,8,26 7E F3 B2 11 33 AD F3,speed=38.00
1779095266.972,0x200,8,F8 64 84 7F 9A 0E 69 19,fuel=100.00
1779095267.060,0x300,8,22 79 B8 ED 01 6A AD 6B,temp=74.00
1779095267.155,0x100,8,2B DB F0 56 C7 22 F8 D6,speed=43.00
1779095267.227,0x200,8,52 64 FF 7C 99 5D 66 57,fuel=100.00
1779095267.338,0x300,8,22 B7 34 47 A8 B9 A6 FE,temp=74.00
1779095267.418,0x100,8,2B 0B 9B 82 31 A3 19 4B,speed=43.00
1779095267.512,0x200,8,E8 64 BB A0 EA 93 F8 30,fuel=100.00
1779095267.611,0x300,8,22 12 9F A1 19 1E F6 C0,temp=74.00
1779095267.703,0x100,8,2B 55 FD AC C1 5A 1F 21,speed=43.00
1779095267.790,0x200,8,47 64 D9 44 A8 8C 7D 88,fuel=100.00
1779095267.884,0x300,8,22 F0 4B 1B 56 55 85 58,temp=74.00
1779095268.143,0x100,8,2B 59 E3 DF 38 2B 30 87,speed=43.00
1779095268.167,0x200,8,08 64 F6 30 D6 DF 28 2D,fuel=100.00
1779095268.258,0x300,8,25 06 C5 3D EC 1E 9A 0F,temp=77.00
1779095268.357,0x100,8,2F 51 5B DD 9F CC 1A 78,speed=47.00
1779095268.450,0x200,8,B4 64 88 28 B4 4B 52 58,fuel=100.00
1779095268.539,0x300,8,25 CE 92 3F 2C B8 1C 40,temp=77.00
1779095268.634,0x100,8,2F B2 63 01 01 AB D3 F4,speed=47.00
1779095268.730,0x200,8,63 64 3D BC C8 82 87 41,fuel=100.00
1779095268.823,0x300,8,25 AD 89 1D 44 46 A4 ED,temp=77.00
1779095268.915,0x100,8,2F 73 24 58 6A 06 30 F2,speed=47.00
1779095269.023,0x200,8,30 64 6B 32 93 08 67 6D,fuel=100.00
1779095269.107,0x300,8,28 04 2B 9E 4F E8 A7 F1,temp=80.00
1779095269.196,0x100,8,32 31 F3 E0 3E 4A 0A BB,speed=50.00
1779095269.303,0x200,8,EB 64 3D 05 59 DA 11 B4,fuel=100.00
1779095269.386,0x300,8,28 10 97 32 EE AE B5 21,temp=80.00
1779095269.483,0x100,8,32 92 72 37 4B 40 56 DB,speed=50.00
1779095269.574,0x200,8,D5 64 0A 70 14 A7 3C 1C,fuel=100.00
1779095269.673,0x300,8,28 BB 61 54 A8 F3 6E 33,temp=80.00
1779095269.767,0x100,8,32 15 59 0D D7 27 D7 F2,speed=50.00
1779095269.858,0x200,8,D5 64 39 96 F9 8D A4 AC,fuel=100.00
1779095269.946,0x300,8,28 25 B4 F9 AA 5A 4C 3D,temp=80.00
1779095270.041,0x100,8,36 83 DC 3E 7C A0 7D 68,speed=54.00
1779095270.138,0x200,8,04 64 D0 1F 03 CF 56 35,fuel=100.00
1779095270.244,0x300,8,2A D1 61 1B 94 8F BE E8,temp=82.00
1779095270.328,0x100,8,36 E3 53 FF 78 E0 BA 99,speed=54.00
1779095270.424,0x200,8,64 64 03 DD F8 B2 FE AA,fuel=100.00
1779095270.507,0x300,8,2A 98 B4 B5 A3 B7 87 1A,temp=82.00
1779095270.608,0x100,8,36 C7 7C 81 8F 52 CA 4E,speed=54.00
1779095270.705,0x200,8,DC 64 C0 5F 9F A4 E9 04,fuel=100.00
1779095270.794,0x300,8,2A 5B CA B0 F4 CD 61 67,temp=82.00
1779095270.884,0x100,8,36 6B F3 B8 70 BD FD F4,speed=54.00
1779095270.977,0x200,8,6B 64 CC 95 82 AB 3E F8,fuel=100.00
1779095271.073,0x300,8,2C 0B 4A 8C E1 7C 47 7E,temp=84.00
1779095271.192,0x100,8,39 9A 9C A1 8F 12 1C C9,speed=57.00
1779095271.259,0x200,8,90 64 86 8B 4C 43 AF 36,fuel=100.00
1779095271.359,0x300,8,2C 9D B9 DB 7A 02 F1 F4,temp=84.00
1779095271.451,0x100,8,39 94 7E 33 58 5E 5C B6,speed=57.00
1779095271.541,0x200,8,06 64 FB 7A 42 3D B7 B2,fuel=100.00
1779095271.640,0x300,8,2C 05 27 92 1A CA 4F 6D,temp=84.00
1779095271.735,0x100,8,39 C9 53 A5 D0 BF EC 4D,speed=57.00
1779095271.820,0x200,8,B4 64 24 93 24 49 7E 41,fuel=100.00
1779095271.922,0x300,8,2C B5 B4 FE 23 5B 8C 66,temp=84.00
1779095272.010,0x100,8,39 B1 00 D2 8F 99 8F FB,speed=57.00
1779095272.114,0x200,8,13 64 F6 E8 0D 47 C2 B0,fuel=100.00
1779095272.202,0x300,8,2E F8 0D 01 FC A9 FD BB,temp=86.00
1779095272.313,0x100,8,3B 3D 5C CA 3E F3 F8 8C,speed=59.00
