timestamp_s,can_id_hex,dlc,data_hex,signals_json
1778737032.100,0x100,8,00 3F 9C 21 F0 B4 27 E2,speed=0.00
1778737032.111,0x200,8,16 64 20 24 D1 1A 0E 9D,fuel=100.00
1778737032.202,0x300,8,02 89 8E 6A 40 DC 8F 48,temp=42.00
1778737032.300,0x100,8,00 DD 42 5B 9B 53 7E 88,speed=0.00
1778737032.392,0x200,8,21 64 20 55 47 DA AB 85,fuel=100.00
1778737032.490,0x300,8,02 0B 52 E7 41 44 61 AA,temp=42.00
1778737032.577,0x100,8,00 1D 82 97 85 BD A8 B2,speed=0.00
1778737032.673,0x200,8,CE 64 89 7C DC C3 00 9C,fuel=100.00
1778737032.768,0x300,8,02 D3 7C 11 E5 63 67 EF,temp=42.00
1778737032.858,0x100,8,00 8D 61 B0 6A 7A 88 DE,speed=0.00
1778737032.955,0x200,8,E2 64 51 9F 63 1B 87 64,fuel=100.00
1778737033.045,0x300,8,02 E3 A8 82 B1 06 3A DB,temp=42.00
1778737033.141,0x100,8,00 10 95 23 28 02 F2 36,speed=0.00
1778737033.260,0x200,8,3E 64 78 AE 43 AF 0F 8F,fuel=100.00
1778737033.328,0x300,8,02 D9 D1 71 B7 14 B9 47,temp=42.00
1778737033.424,0x100,8,00 35 24 1A 19 21 4E 4A,speed=0.00
1778737033.515,0x200,8,FE 64 A0 4F B3 4D 5E AD,fuel=100.00
1778737033.618,0x300,8,02 EE 3B 3B 3F B7 DF 91,temp=42.00
1778737033.711,0x100,8,00 6E 66 A7 42 D5 35 F0,speed=0.00
1778737033.796,0x200,8,68 64 14 2E 7A 2C 5B 25,fuel=100.00
1778737033.890,0x300,8,02 E8 2D 62 51 C1 8C 05,temp=42.00
1778737033.992,0x100,8,00 D5 09 7F 20 DB BB 08,speed=0.00
1778737034.077,0x200,8,47 64 27 D1 80 77 9A 76,fuel=100.00
1778737034.171,0x300,8,02 5C 31 2E 79 08 08 29,temp=42.00
1778737034.267,0x100,8,00 0D 0E AC E7 29 A1 28,speed=0.00
1778737034.358,0x200,8,03 64 AF B9 1C 08 B4 11,fuel=100.00
1778737034.453,0x300,8,02 A5 AE 90 9C 69 D9 9E,temp=42.00
1778737034.548,0x100,8,00 D4 9D F8 76 B5 DA 16,speed=0.00
1778737034.640,0x200,8,41 64 4A A7 01 F4 6A 90,fuel=100.00
1778737034.733,0x300,8,02 90 21 17 67 5F D4 C9,temp=42.00
1778737034.828,0x100,8,00 21 A3 14 13 70 E6 90,speed=0.00
1778737034.922,0x200,8,D9 64 3D 48 AB 45 4D 4A,fuel=100.00
1778737035.016,0x300,8,02 7E AD 16 C2 8F 06 B5,temp=42.00
1778737035.108,0x100,8,00 65 C6 67 36 4B 4F CF,speed=0.00
1778737035.203,0x200,8,14 64 A3 96 DD 77 3C 78,fuel=100.00
1778737035.295,0x300,8,02 DC 75 BD FD 5F 00 5E,temp=42.00
1778737035.389,0x100,8,00 76 88 23 C7 F9 93 12,speed=0.00
1778737035.488,0x200,8,F1 64 2D DA C6 8A 73 60,fuel=100.00
1778737035.578,0x300,8,02 68 4A 7D 47 C4 01 33,temp=42.00
1778737035.672,0x100,8,00 6D 41 30 69 A1 35 3A,speed=0.00
1778737035.769,0x200,8,3B 64 1F 95 30 7E 17 9A,fuel=100.00
1778737035.861,0x300,8,02 68 0B 1D 72 3C 2B F6,temp=42.00
1778737035.958,0x100,8,00 E5 6C 38 E9 AA 36 EC,speed=0.00
1778737036.057,0x200,8,37 63 61 86 A2 3B F3 30,fuel=99.00
1778737036.139,0x300,8,02 86 39 C9 74 C1 B9 CD,temp=42.00
1778737036.240,0x100,8,01 B7 6B F1 81 5A DB 64,speed=1.00
1778737036.341,0x200,8,D8 63 B9 71 2E F1 9B 83,fuel=99.00
1778737036.423,0x300,8,04 8A 47 51 53 5E 4E 34,temp=44.00
1778737036.524,0x100,8,03 7C EA 9F 07 2A 87 1B,speed=3.00
1778737036.609,0x200,8,F3 63 2B 9A 2E 07 8D 57,fuel=99.00
1778737036.706,0x300,8,05 E9 CC 14 C1 50 CC 8F,temp=45.00
1778737036.808,0x100,8,04 CA 58 80 B7 88 A0 7F,speed=4.00
1778737036.891,0x200,8,D4 63 3E 9F ED 36 92 F3,fuel=99.00
1778737036.991,0x300,8,06 94 B1 7A 7F 53 BB 80,temp=46.00
1778737037.077,0x100,8,06 2B EF FA 03 47 96 28,speed=6.00
1778737037.175,0x200,8,B8 63 20 8B 19 2E 1E B7,fuel=99.00
1778737037.273,0x300,8,07 95 C2 57 2B E3 98 92,temp=47.00
1778737037.359,0x100,8,07 7C 22 3D FD CF 0C 8E,speed=7.00
1778737037.456,0x200,8,2B 63 F3 EE 2A 63 1B B7,fuel=99.00
1778737037.558,0x300,8,08 06 ED 44 B6 64 AC E2,temp=48.00
1778737037.640,0x100,8,08 01 0F 3F A9 2D 46 80,speed=8.00
1778737037.741,0x200,8,C7 63 36 D9 CD 2C 0D A1,fuel=99.00
1778737037.835,0x300,8,09 1B C3 AE 85 54 D2 1C,temp=49.00
1778737037.927,0x100,8,0A F2 BA 60 51 71 BA 80,speed=10.00
1778737038.024,0x200,8,C9 63 29 E8 A1 65 7C 91,fuel=99.00
1778737038.109,0x300,8,0A FB 7B C6 25 1C 44 62,temp=50.00
1778737038.207,0x100,8,0B 3C 4F 21 52 DF 90 8B,speed=11.00
1778737038.306,0x200,8,7D 63 44 7F 09 97 A9 E9,fuel=99.00
1778737038.392,0x300,8,0B F1 18 FD BE 24 02 2C,temp=51.00
1778737038.490,0x100,8,0C C3 EB C8 8A 30 3A 1E,speed=12.00
1778737038.581,0x200,8,0B 63 B3 01 0E B9 76 55,fuel=99.00
1778737038.671,0x300,8,09 A2 E1 53 75 7F 68 8B,temp=49.00
1778737038.772,0x100,8,09 58 78 9B EF 73 AD 31,speed=9.00
1778737038.859,0x200,8,62 63 FC AF B4 8D 3E 3D,fuel=99.00
1778737038.954,0x300,8,07 7C BB 84 AE BE 6E BD,temp=47.00
1778737039.050,0x100,8,06 87 A7 A7 F7 97 13 F0,speed=6.00
1778737039.145,0x200,8,41 63 57 D2 F4 31 5C 45,fuel=99.00
1778737039.233,0x300,8,05 12 4D 08 FD DC BC 87,temp=45.00
1778737039.327,0x100,8,03 54 D6 FE F6 BD FE 7D,speed=3.00
1778737039.424,0x200,8,22 63 44 34 DB 26 3A 8B,fuel=99.00
1778737039.514,0x300,8,02 21 4A CD 13 EE 45 09,temp=42.00
1778737039.612,0x100,8,00 6F 11 F1 5B A0 C9 1A,speed=0.00
1778737039.704,0x200,8,32 63 35 E1 8B EB BD 05,fuel=99.00
1778737039.796,0x300,8,02 1A B4 EF CE 1F 64 68,temp=42.00
1778737039.897,0x100,8,00 20 4D A8 77 20 6A EE,speed=0.00
1778737039.985,0x200,8,43 63 23 FC C1 89 A9 A9,fuel=99.00
1778737040.081,0x300,8,02 EC FE 08 C5 9A 02 96,temp=42.00
1778737040.171,0x100,8,00 DC 69 B0 4D 72 D9 C6,speed=0.00
1778737040.267,0x200,8,B3 63 99 2A 24 A6 8E 4F,fuel=99.00
1778737040.358,0x300,8,02 9C CA 5F FF 32 82 FD,temp=42.00
1778737040.453,0x100,8,00 15 A7 13 93 99 43 45,speed=0.00
1778737040.557,0x200,8,38 63 2F 86 EA 5D E2 3C,fuel=99.00
1778737040.640,0x300,8,02 6A 31 5F 2F 38 CB 89,temp=42.00
1778737040.738,0x100,8,00 30 B1 4A 1F 33 FC 1A,speed=0.00
1778737040.826,0x200,8,08 63 07 DC 51 7D 3B 63,fuel=99.00
1778737040.923,0x300,8,02 E3 DA 0B 85 6E 43 E1,temp=42.00
1778737041.019,0x100,8,00 DA 68 58 FC 9F 9F 08,speed=0.00
1778737041.108,0x200,8,84 63 95 D0 97 34 FE D5,fuel=99.00
1778737041.207,0x300,8,02 B3 00 0E E8 5B 6D 9B,temp=42.00
1778737041.296,0x100,8,00 76 7D 34 C2 97 48 50,speed=0.00
1778737041.392,0x200,8,59 63 65 F7 F2 E0 23 97,fuel=99.00
1778737041.489,0x300,8,02 FA F0 75 10 FE FF 16,temp=42.00
1778737041.579,0x100,8,00 E9 8B F2 B2 20 D6 1F,speed=0.00
1778737041.672,0x200,8,DD 63 5E 90 8C F4 CA AC,fuel=99.00
1778737041.765,0x300,8,02 0C B5 36 2A F9 22 F3,temp=42.00
1778737041.864,0x100,8,00 C4 21 1A 6F F0 C7 04,speed=0.00
1778737041.952,0x200,8,61 63 09 8B 45 4E 32 3E,fuel=99.00
1778737042.048,0x300,8,02 B9 0B 05 5E 35 A0 D9,temp=42.00
1778737042.139,0x100,8,00 3D A0 3F CE 88 CA B1,speed=0.00
1778737042.234,0x200,8,3B 63 E6 97 C3 E8 93 7D,fuel=99.00
1778737042.332,0x300,8,02 39 AA AA 05 B1 E9 7D,temp=42.00
1778737042.427,0x100,8,00 D7 11 0F AC BD 61 C0,speed=0.00
1778737042.519,0x200,8,EF 63 45 25 9D EA B9 4F,fuel=99.00
1778737042.608,0x300,8,02 6B 19 5C F9 AC A2 6E,temp=42.00
1778737042.703,0x100,8,00 8B B5 FD 50 E1 82 F4,speed=0.00
1778737042.801,0x200,8,76 63 69 67 7C 3A F0 F3,fuel=99.00
1778737042.890,0x300,8,02 13 14 90 BD 47 82 6A,temp=42.00
1778737042.991,0x100,8,00 1E 8A 98 14 FB BC 93,speed=0.00
1778737043.084,0x200,8,16 63 2B E1 99 00 52 4E,fuel=99.00
1778737043.174,0x300,8,02 E5 B8 7B 73 D1 CA 12,temp=42.00
1778737043.265,0x100,8,00 EA 56 82 67 A4 BC 80,speed=0.00
1778737043.360,0x200,8,2E 63 0B 0B D0 0C 30 0F,fuel=99.00
1778737043.456,0x300,8,02 49 55 F5 19 94 43 0A,temp=42.00
1778737043.546,0x100,8,00 E9 83 C7 84 99 64 25,speed=0.00
1778737043.643,0x200,8,D9 63 9D 69 52 B1 0D BF,fuel=99.00
1778737043.734,0x300,8,02 9B 38 AE 19 BF B2 F6,temp=42.00
1778737043.835,0x100,8,00 93 E1 C1 18 A6 16 EA,speed=0.00
1778737043.929,0x200,8,DC 63 E2 C3 EC 94 CD BF,fuel=99.00
1778737044.017,0x300,8,02 C0 F2 63 1B 6B 9C E7,temp=42.00
1778737044.112,0x100,8,00 DE 2C D6 37 B6 6D 95,speed=0.00
1778737044.202,0x200,8,3B 63 04 FE C5 C2 38 FC,fuel=99.00
1778737044.299,0x300,8,02 A6 63 09 60 F6 66 25,temp=42.00
1778737044.394,0x100,8,00 F5 5B 78 34 1B 16 1F,speed=0.00
1778737044.489,0x200,8,E1 63 B9 FE 22 3C 13 2B,fuel=99.00
1778737044.577,0x300,8,02 9D 04 18 57 15 CB 04,temp=42.00
1778737044.673,0x100,8,00 00 A5 05 27 0B A0 DE,speed=0.00
1778737044.770,0x200,8,D3 63 DE 26 78 A4 47 BE,fuel=99.00
1778737044.858,0x300,8,02 09 94 04 37 13 81 7A,temp=42.00
1778737044.954,0x100,8,00 6E 49 A9 B7 10 49 D0,speed=0.00
1778737045.046,0x200,8,B8 63 46 06 16 5C 15 8E,fuel=99.00
1778737045.146,0x300,8,02 E9 AC B6 DF 34 02 31,temp=42.00
1778737045.240,0x100,8,00 3A 9D 0E 42 73 13 71,speed=0.00
1778737045.328,0x200,8,C1 63 47 58 26 37 0D 97,fuel=99.00
1778737045.422,0x300,8,02 4F D6 2D 81 DF 1A DE,temp=42.00
1778737045.514,0x100,8,00 13 DE 35 32 19 95 18,speed=0.00
1778737045.608,0x200,8,DD 63 D3 5F 43 F1 A4 28,fuel=99.00
1778737045.701,0x300,8,02 9F C4 3F 24 2E 94 52,temp=42.00
1778737045.802,0x100,8,00 CE 8E BB DA 16 87 A2,speed=0.00
1778737045.890,0x200,8,F4 63 72 A2 52 7B D5 78,fuel=99.00
1778737045.992,0x300,8,02 99 6E 53 D6 ED D3 3D,temp=42.00
1778737046.077,0x100,8,00 C4 C1 1C FB D8 EB 2E,speed=0.00
1778737046.174,0x200,8,C8 63 B8 BB 37 67 51 DE,fuel=99.00
1778737046.267,0x300,8,02 90 CE C8 AC 3D 41 0D,temp=42.00
1778737046.361,0x100,8,00 5C 0D 7C D6 0D 61 E9,speed=0.00
1778737046.458,0x200,8,06 63 16 4A 90 98 ED 5F,fuel=99.00
1778737046.554,0x300,8,02 EA B2 05 AE CF 94 50,temp=42.00
1778737046.641,0x100,8,00 E6 9B AC B8 55 BD 51,speed=0.00
1778737046.736,0x200,8,23 63 82 C2 03 B0 F8 45,fuel=99.00
1778737046.827,0x300,8,02 9C D8 23 76 72 8A AB,temp=42.00
1778737046.920,0x100,8,00 F8 39 0C 4D E6 F8 D5,speed=0.00
1778737047.016,0x200,8,E8 63 47 E6 F3 9F BB D2,fuel=99.00
1778737047.109,0x300,8,02 80 A4 A3 AE 82 2F 94,temp=42.00
1778737047.209,0x100,8,00 47 3D 42 2C 6E F9 37,speed=0.00
1778737047.296,0x200,8,7C 63 96 C8 14 F5 0E 25,fuel=99.00
1778737047.392,0x300,8,02 88 72 F8 0D 9B 82 AE,temp=42.00
1778737047.488,0x100,8,00 C1 CF 53 7C CB 79 B0,speed=0.00
1778737047.578,0x200,8,1F 63 DC 19 71 4D DD 53,fuel=99.00
1778737047.673,0x300,8,02 B3 AD B7 11 7B 20 65,temp=42.00
1778737047.765,0x100,8,00 BF DA 69 30 5A 73 1A,speed=0.00
1778737047.867,0x200,8,0D 63 EF 9C 40 33 F3 7A,fuel=99.00
1778737047.953,0x300,8,02 62 26 7A 4E 8D D2 A7,temp=42.00
1778737048.045,0x100,8,00 7F BC C2 3F 08 BE 7F,speed=0.00
1778737048.144,0x200,8,E2 63 A7 A7 A0 CA 24 37,fuel=99.00
1778737048.235,0x300,8,02 21 BF 7E 4D 3E 04 C7,temp=42.00
1778737048.331,0x100,8,00 A6 7D 74 54 D2 C4 15,speed=0.00
1778737048.426,0x200,8,F7 63 E8 64 5D 6B B7 F4,fuel=99.00
1778737048.514,0x300,8,03 84 06 9C CA 08 33 D6,temp=43.00
1778737048.608,0x100,8,01 BE C1 8C 5A D9 A8 8E,speed=1.00
1778737048.703,0x200,8,6A 63 27 29 85 FA B3 28,fuel=99.00
1778737048.801,0x300,8,04 C7 FD 60 83 8D 90 82,temp=44.00
1778737048.890,0x100,8,03 29 E6 AE 4B AE 0E 88,speed=3.00
1778737048.988,0x200,8,5C 63 C8 6B 4B 4D EF 90,fuel=99.00
1778737049.084,0x300,8,05 CB 81 94 5E D8 14 A1,temp=45.00
1778737049.175,0x100,8,04 3A 15 E0 E2 0E 28 A4,speed=4.00
1778737049.266,0x200,8,21 63 95 5A 31 F8 A9 8D,fuel=99.00
1778737049.361,0x300,8,06 6B 27 EC AA DC 70 16,temp=46.00
1778737049.457,0x100,8,06 03 54 52 8D A4 DA 8A,speed=6.00
1778737049.547,0x200,8,F0 63 2A 09 97 C6 FF D6,fuel=99.00
1778737049.643,0x300,8,07 F1 47 76 F4 3E E8 CD,temp=47.00
1778737049.739,0x100,8,07 06 8A 1A 8A CF 3E 59,speed=7.00
1778737049.831,0x200,8,E7 63 28 85 9D 85 7D EF,fuel=99.00
1778737049.927,0x300,8,08 1A FA C1 D3 9C 33 5C,temp=48.00
1778737050.019,0x100,8,09 5E 16 38 26 FD BE 32,speed=9.00
1778737050.112,0x200,8,DC 63 14 6A 72 32 E9 5B,fuel=99.00
1778737050.202,0x300,8,09 61 B2 4E 39 B3 FD 88,temp=49.00
1778737050.298,0x100,8,0A 71 8D 9F A3 6B F6 AC,speed=10.00
1778737050.395,0x200,8,B6 63 68 8E B7 45 74 E2,fuel=99.00
1778737050.487,0x300,8,0A 97 D1 16 25 F3 F4 A4,temp=50.00
1778737050.579,0x100,8,0C 7B EB C9 2F CA DA 9D,speed=12.00
1778737050.672,0x200,8,60 63 59 BF E2 AA 4B 21,fuel=99.00
1778737050.769,0x300,8,0B 99 9D DF D9 68 0C A3,temp=51.00
1778737050.859,0x100,8,0D E0 F4 D0 98 09 BD 09,speed=13.00
1778737050.954,0x200,8,D3 63 2A 90 0D 1B 19 E1,fuel=99.00
1778737051.049,0x300,8,0C 01 28 8A 1A C0 83 1E,temp=52.00
1778737051.141,0x100,8,0E 73 39 30 65 BF 65 FD,speed=14.00
1778737051.233,0x200,8,8F 62 3C FD 11 9D 0A 54,fuel=98.00
1778737051.328,0x300,8,0D 5E 81 D5 D8 4D B1 C8,temp=53.00
1778737051.420,0x100,8,10 96 03 5C 17 0B DB 78,speed=16.00
1778737051.515,0x200,8,63 62 F7 36 C6 10 6F E4,fuel=98.00
1778737051.610,0x300,8,0E 41 51 64 31 69 61 9D,temp=54.00
1778737051.707,0x100,8,11 54 72 4D 8A 0A 6A C4,speed=17.00
1778737051.805,0x200,8,4D 62 DD 47 D2 35 97 5C,fuel=98.00
1778737051.889,0x300,8,10 A6 3E 42 78 FC 05 27,temp=56.00
1778737051.985,0x100,8,13 36 48 21 5F 24 2E 60,speed=19.00
1778737052.080,0x200,8,9E 62 C9 3E 3C EA 9B 1A,fuel=98.00
1778737052.172,0x300,8,0E 07 2A E8 FD 2C 1F 1B,temp=54.00
1778737052.266,0x100,8,0F 2B A2 17 EB 04 37 C2,speed=15.00
1778737052.362,0x200,8,9A 62 31 07 DF 31 C0 96,fuel=98.00
1778737052.458,0x300,8,0C 04 E4 47 31 3E C2 6E,temp=52.00
1778737052.546,0x100,8,0C F6 DD 83 5C 2F 1E 02,speed=12.00
1778737052.640,0x200,8,E7 62 F1 A2 18 B3 EE 5C,fuel=98.00
1778737052.735,0x300,8,09 07 65 AD 7E 54 F2 EE,temp=49.00
1778737052.827,0x100,8,09 36 08 13 FC 46 98 43,speed=9.00
1778737052.920,0x200,8,02 62 F8 F3 C4 4F 1A 24,fuel=98.00
1778737053.016,0x300,8,07 55 54 30 82 DB E1 9A,temp=47.00
1778737053.113,0x100,8,06 94 67 94 FC 9F 6C BC,speed=6.00
1778737053.208,0x200,8,A3 62 75 AA FD EE E5 2E,fuel=98.00
1778737053.296,0x300,8,05 D8 1E 78 56 EA DB 77,temp=45.00
1778737053.392,0x100,8,03 CE 5B C7 15 AA 5F 2F,speed=3.00
1778737053.483,0x200,8,E6 62 5F 9B 03 D2 EC 19,fuel=98.00
1778737053.577,0x300,8,02 F9 A3 31 71 98 E3 E5,temp=42.00
1778737053.670,0x100,8,00 49 6A 26 F7 30 15 2B,speed=0.00
1778737053.768,0x200,8,4B 62 6F 97 89 FD 64 EE,fuel=98.00
1778737053.867,0x300,8,02 36 80 52 45 BA CE 5B,temp=42.00
1778737053.953,0x100,8,00 BB 65 A5 56 9A 3C F3,speed=0.00
1778737054.046,0x200,8,6C 62 5D 7B CD 13 F0 56,fuel=98.00
1778737054.140,0x300,8,02 CD 9B E4 8B EB DD AF,temp=42.00
1778737054.234,0x100,8,00 43 B6 73 C5 07 54 A3,speed=0.00
1778737054.326,0x200,8,3A 62 8D D9 A9 9F 28 70,fuel=98.00
1778737054.422,0x300,8,02 23 32 A1 5C BC 55 E1,temp=42.00
1778737054.514,0x100,8,00 5F 78 93 11 10 8D 5C,speed=0.00
1778737054.608,0x200,8,FE 62 5A B3 05 3C E5 7E,fuel=98.00
1778737054.704,0x300,8,02 62 47 59 26 24 3B AB,temp=42.00
